ProjectId,DesignElementId,ElementTypeId,ParentDesignElementId,StartingDate,DueDate,Name,Description,CreationDate,UpdateDate
141373,273,4,213,,,GY4,"### **Obstacles:**
- Has a %325 [**4_BS_1**] at a specific places.

### **Interactables:**
- Have 8 %186 [**4_CBP_1, 4_CBP_2, 4_CBP_3, 4_CBP_4, 4_CBP_5, 4_CBP_6, 4_CBP_7, 4_CBP_8**]at a specific place.",03/11/2021 5:08,3/31/2023 7:41:18 AM
141373,274,4,216,,,LAB1,"### **Obstacles:**
- Has 45 %180 scattered at certain places. 41 Pulsating %180 [**1_PEA_1 to 1_PEA_41**] and 4 Continuous %180 [**1_CEA_1**]. 
- %180 [**1_PEA_1**] is initially off. It will turn on once %380 [**1_CB_1**] is on.

### **Interactables:**
- %166 [**1_LEVER_1**] is initially disabled. When enabled, can open %167 [**1_SD_1**] upon activation.
- %166 [**1_LEVER_2**] is initially disabled. When enabled, can open %361 [**1_SF_1, 1_SF_2**] upon activation.
- %166 [**1_LEVER_3**] is initially disabled. When enabled, can open %167 [**1_SD_2**] upon activation.
- %191 [**1_TLEVER_1, 1_TLEVER_2**] upon activation can open/close %361 [**1_SF_3**].
- %183 [**1_SdS_1**] activates %380 [**1_CB_1**] which powers %166 [**1_LEVER_1, 1_LEVER_2**]. Also powers 8 %113 that were initially disabled in the area.
 %113 in the area.
- %183 [**1_SdS_2**] activates %380 [**1_CB_2**] which powers %166 [**1_LEVER_3**]. Also powers 13 %113 that were initially disabled in the area.
- %181 [**1_FUSE_1**] deactivates Continuous %180 [**1_CEA_1**].
- %181 [**1_FUSE_2**] deactivates Continuous %180 [**1_CEA_2, 1_CEA_3**].
- Has 3 %260 [**1_DG_1, 1_DG_2, 1_DG_3**] at specific places.
- Has 19 %174 [**1_PPF_1 to 1_PPF_19**] scattered at certain places.
- Has a %170 [**1_RG_1**] at a specific place.
- Has a %168 [**1_SP_1**].

### **Breakables:**
- Has a %163 [**1_BSW_1**].

### **Connects to:**
- %170  [**1_RG_1**] connects to %220.



**Mini Changelogs:**

December 14, 2021:
- Changes: %180 [**1_PEA_1**] changed from initially on to initially off
- Added: Added Description, "" %180 [**1_PEA_1**] is initially off. It will turn on once %380 [**1_CB_1**] is on.""
- Added: 5 %174 [**1_PPF_15 to 1_PPF_19**].
- Changes: Changed description from ""Has 14 %174 [**1_PPF_1 to 1_PPF_14**] scattered at certain places."" to ""Has 19 %174 [**1_PPF_1 to 1_PPF_19**] scattered at certain places.""",03/11/2021 5:08,3/31/2023 7:41:21 AM
141373,275,4,216,,,LAB2,"### **Obstacles:**
- Has 18 %180 scattered across the area. 17 Pulsing %180 [**2_PEA_1 to 2_PEA_17**]. 1 Continuous [**2_CEA_1**].

### **Interactables:**
- %358 [**2_SDG_1**] initially open. Closes after activating %183 [**2_SdS_2**].
- %183 [**2_SdS_1**] activates %380 [**2_CB_1**] which powers %166 [**2_LEVER_1**]. Also powers 4 %113 that were initially disabled in the area.
- %183 [**2_SdS_2**] powers %191 [**2_TLEVER_4**]. Closes %358 [**2_SDG_1**]. And also powers 8 %113 that were initially disabled in the area.
- Has 7 %260 [**2_DG_1 to 2_DG_6**] at specific places.
- %166 [**2_LEVER_1**] is initially disabled. When enabled, opens %167 [**2_SD_2**].
- %191 [**2_TLEVER_1, 2_TLEVER_3**] upon activation opens/closes %167 [**2_SD_1**].
- %191 [**2_TLEVER_2**] upon activation opens/closes %167 [**2_SD_3**].
- %191 [**2_TLEVER_4**] initially disabled. When enabled, can open/close %167 [**2_SD_5**]
- %191 [**2_TLEVER_5**] upon activation opens/closes %167 [**2_SD_5**].
- %167 [**2_SD_5**] is initially closed.
- Has a %171 [**2_SG_1**] at a specific place.
- Has a %15 [**2_SS_1**] which gives %102.

### **Events:**
-  %382 [**LAB2_Boss_1**] when the player enters the area.

### **Breakables:**
- Has 2 %163 [**2_BSW_1, 2_BSW_2**] at a certain place.

### **Connects to:**
- Has a %450  [**2_TG_1**] connects to %212.

**Mini Changelog:**
July 9, 2021

- Added: Event - LAB2_Boss_1
- Additional Information for %167 [**2_SD_5**]. ""%167 [**2_SD_5**] is initially closed.""
- Changes: %260 [**2_DG_6**] to %358 [**2_SDG_1**].
- Additional Information for %358 [**2_SDG_1**]. %358 [**2_SDG_1**] initially open. Closes after activating %183 [**2_SdS_2**].""

March 3, 2022:
- Changes: From %171 [**2_SG_1**] to %450 [**2_TG_1**]",03/11/2021 5:08,3/31/2023 7:41:21 AM
141373,276,4,217,,,LIB1,"### **Interactables:**
- %341 [**1_CC_1**] the key to put into %342 [**1_CS_1**] then lights up the %345 [**1_CI_1**] and opens the %343 [**1_CD_1**].
- %341 [**1_CC_2**] the key to put into %342 [**1_CS_2**] then lights up the %345 [**1_CI_2**] and opens the %343 [**1_CD_2**].
- Has a %346 [**1_PW_1**].
- Has 13 %174 [**1_PPF_1 to 1_PPF_14**].
- Has a %203 [**1_SPB_1**] after hitting the eye, the platform is released and destroys [**1_BSF_1**].
- %166 [**1_LEVER_1**]  once activated opens %167 [**1_SD_1**].
- Has a %168 [**1_SP_1**].
- Has 4 %260 [**1_DG_1, 1_DG_2, 1_DG_3, 1_DG_4**].
- Has 3 %126 [**1_HG_1, 1_HG_2, 1_HG_3**].
- Has a %194 [**1_TE_1**] once activated the %347 [**1_TPF_1**] extends to its designated area.
- Has 2 %167 [**1_SD_2, 1_SD_3**] closes when the player enters trigger zone and opens after finishing the event.


### **Breakables:**
- Has a %165 [**1_BWW_1**].
- Has a %163 [**1_BSW_1**].
- Has a %164 [**1_BSF_1**].

### **Events:**
- The event %206 [ %348 ] is initially disabled. Activates once the player enters the trigger zone and closes both %167[**1_SD_2, 1_SD_3**]. Opens after the finishing the event.  

### **Connects to:**
- %170 [**1_RG_1**] to %220.


**Mini Changelog:**
- Added Defective Pushable Walls Label [**1_DPW_1, 1_DPW_2**] 
- Added 1 more %174 [**1_PPF_14**]",03/11/2021 5:08,3/31/2023 7:41:21 AM
141373,277,4,217,,,LIB2,"### **Obstacles:**
- Has 16 %176 [**2_SPIKES_1 to 2_SPIKES_16**].

### **Interactables:**
- Has 30 %174 [**2_PPF_1 to 2_PPF_32**] scattered at specific areas.
- %190  [**2_ELEV_1**] with %349 [**2_EB_1, 2_EB_3**] to call the elevator towards themselves and %349 [**2_EB_2**] to change its movement direction.
- %190  [**2_ELEV_2**] with %349 [**2_EB_4, 2_EB_6**] to call the elevator towards themselves and %349 [**2_EB_5**] to change its movement direction.
- %190  [**2_ELEV_3**] with %349 [**2_EB_7, 2_EB_9**] to call the elevator towards themselves and %349 [**2_EB_8**] to change its movement direction.
- %190  [**2_ELEV_4**] with %349 [**2_EB_11, 2_EB_12**] to call the elevator towards themselves and %349 [**2_EB_10**] to change its movement direction. 
- Has 2 %260 [**2_DG_1, 2_DG_2**].
- Has a %261 [**2_FG_1, 2_FG_2**].
- Has a %15 [**2_SS_1**] which gives %100 [ %357 ] to the player.
- %194 [**2_TE_1, 2_TE_2**] when activated opens the %167 [**2_SD_1**] then closes upon deactivation.
- Activating the %166 [**2_LEVER_1**] opens %167 [**2_SD_2**].
- %194 [**2_TE_3**] extends the %347 [**2_TPF_3**] to its designated place.
- %194 [**2_TE_4**] extends the %347 [**2_TPF_2**] to its designated place.
- %194 [**2_TE_5**] retracts the %347 [**2_TPF_4, 2_TPF_5**] to its designated place.
- %194 [**2_TE_6**] extends the %347 [**2_TPF_6**] to its designated place.
- %194 [**2_TE_7**] extends the %347 [**2_TPF_7**] to its designated place.
- %194 [**2_TE_8**] extends the %347 [**2_TPF_8**] to its designated place.
- %194 [**2_TE_9**] when activated lifts up the %167 [**2_SD_5**] then puts down upon deactivation.
- %194 [**2_TE_10, 2_TE_11**] when activated opens the %167 [**2_SD_3**] then closes upon deactivation.
- %194 [**2_TE_12**] when activated lifts up the %167 [**2_SD_6**] then puts down upon deactivation.
- %194 [**2_TE_13**] retracts the %347 [**2_TPF_9**] to its designated place.
- %194 [**2_TE_14**] extends the %347 [**2_TPF_12**] to its designated place.
- %194 [**2_TE_15**] extends the %347 [**2_TPF_13**] to its designated place. 
- %194 [**2_TE_16**] extends the %347 [**2_TPF_11**] to its designated place. 
- %194 [**2_TE_17**] extends the %347 [**2_TPF_10**] to its designated place.
- %194 [**2_TE_18**] extends the %347 [**2_TPF_14**] to its designated place. 
- %194 [**2_TE_19**] extends the %347 [**2_TPF_1**] to its designated place.
- %182 [**2_WS_1**] opens the %167 [**2_SD_4**]. 
- Has 5 %126 [**2_HG_1, 2_HG_2, 2_HG_3, 2_HG_4, 2_HG_5**] scattered in certain areas.
- Has %167 [**2_LD_1**] requires a [**2_KEY_1**] to open.(Subject to change)
- The %341 [**2_CC_1, 2_CC_2, 2_CC_3**] are put into their designated %342 [**2_CS_1, 2_CS_2, 2_CS_3**] and each lights up their designated %345 [**2_CI_1, 2_CI_2, 2_CI_3**]. After all the indicators are lit up, the %343 [**2_CD_1**] opens.
- %341 [**2_CC_4**] the key to put into %342 [**2_CS_4**] then lights up the %345 [**2_CI_4**] and opens the %343 [**2_CD_2**].
- Has %203 [**2_SPB_1**] after hitting the eye, the platform is released and destroys %164 [**2_BSF_1**].
- %353 [**2_CMPF_1**] moves back and forth from one point to the other. 
- Has 3 %346[**2_PW_1, 2_PW_2, 2_PW_3**].
- %355 [**2_SSF_1**] only breaks when %354 [**2_Bkd_1**] is destroyed.



### **Breakables:**
- Has a %163 [**2_BSW_1**].
- Has a %164 [**2_BSF_1**].
- Has a %351 [**2_BWF_1**].
- Has 9 %165 [**2_BWW_1 to 2_BWW_9**].
- Has 4 %201 [**2_BkBW_1, 2_BkBW_2, 2_BkBW_3, 2_BkBW_4**].
- Has a %355 [**2_SFF_1**].
- Has a %354 [**2_Bkd_1**].




**Mini Changelog:**
- Added 2 more %174 [**2_PPF_31, 2_PPF_32**].

- June 25, 2021: Interactables: From Counter Weight Switch [2_CWS_1] to Weighted Switch [2_WS_1].",03/11/2021 5:08,3/31/2023 7:41:21 AM
141373,278,4,217,,,LIB3,"### **Obstacles:**
- Has 2 %177[**3_BB_1, 3_BB_2**] at specific places.
- Has 20 %176 [**3_SPIKES_1 to 3_SPIKES_20**].

### **Interactables:**
- Has a %349 [**3_EB_1**] does nothing.
- Has a %193 [**3_CW_1**].
- Has 5 %126 [**3_HG_1, 3_HG_2, 3_HG_3, 3_HG_4, 3_HG_5**].
- Has 15 %174 [**3_PPF_1 to 3_PPF_15**].
- %194 [**3_TE_1, 3_TE_2**] when activated opens the %167 [**3_SD_1**] then closes upon deactivation.
- After breaking the %354 [**3_Bkd_1**] the %193 [**3_CW_1**] hangs down and opens %167 [**3_SD_2**].
- %167 [**3_SD_3**] opens after all the %126 from all scenes are eliminated.
- Has a %207 [**3_KSF_7**].


### **Breakables:**
- Has 2 %201 [**3_BkBW_1, 3_BkBW_2**].
- Has a %351 [**3_BWF_1**].
- Has 4 %165 [**3_BWW_1, 3_BWW_2, 3_BWW_3, 3_BWW_4**].
- Has a %354 [**3_Bkd_1**] supports the %193 [**3_CWS_1**].
- Has a %306 [**3_BV_1**].


**Mini Changelog**
- June 25, 2021: In interactables: From Counter Weight Switch [3_CWS_1] to Counter Weight [3_CW_1].",03/11/2021 5:09,3/31/2023 7:41:21 AM
141373,279,4,215,,,TR1,"insert General Idea of Level and to where its connected to

### **Obstacles:**
 (refer to Map Guide)
- Has Moving %189 littered in specific areas
- Has Stationary %189 in specific areas
- Has %176 in specific areas
- Has %177 in specific areas

### **Interactables:**

- Has %174 littered in specific areas (refer to Map Guide) 
- %166 [**1_Lever_1**] when activated opens %167 [**1_Door_1**] with a Cinematic and enables %206 [**1_BZ_1**] Trigger.
- %167  [**1_Door_1**,**1_Door_2**] are initially open.
- %168 [**1_SP_1**,**1_SP_2**]
- %190 [**1_ELEV_1**] with %191 [**1_TLever_1**,**1_TLever_3**] to call the elevator towards themselves and %191 [**1_TLever_2**] to change its movement direction.
- %190 [**1_ELEV_2**] with %191 [**1_TLever_4**,**1_TLever_6**] to call the elevator towards themselves and %191 [**1_TLever_5**] to change its movement direction.
- %190 [**1_ELEV_3**] with %191 [**1_TLever_7**,**1_TLever_9**] to call the elevator towards themselves and %191 [**1_TLever_8**] to change its movement direction.
- %194 [**1_TS_1**,**1_TS_1**] that opens %167 [**1_Door_4**] for 6 sec.

### **Breakables**
 (refer to Map Guide)
- %201 
- %164 
- %306 [**\_BV_1**] that releases %207 [**???**] when broken

### **Events:**

- %206 [ %307 ] That is initially disabled, When enabled, walking inside it will cause %167 [**1_Door_1**,**1_Door_2**] to close and will only open when the %206 waves end.

### **Connects to:**

- %290 via %170 [**1_RG_1**] 
- %280 via %308",03/11/2021 5:09,3/31/2023 7:41:20 AM
141373,280,4,215,,,TR2,"insert General Idea of Level and to where its connected to

### **Obstacles:**
 (refer to Map Guide)
- Has Moving %189 littered in specific areas
- Has %176 in specific areas
- Has %177 in specific areas

### **Interactables:**
- Has %174 littered in specific areas (refer to Map Guide) 
- %166 [**2_Lever_1**] Opens %167 [**2_Door_1**] with a Cinematic
- %167 [**2_Door_2**,**2_Door_3 **] are initially open
- %15 [**2_SS_1**] which gives %109 
- %260 [**2_Grill_1**]

### **Events:**
- %309 When entering its Area

### **Connects to:**

- %279 via %308",03/11/2021 5:09,3/31/2023 7:41:20 AM
141373,281,4,220,,,MD1,"insert General Idea of Level and to where its connected to

Connects to:",03/11/2021 5:09,3/31/2023 7:41:24 AM
141373,282,4,222,,,PR1,"### **Obstacles:**
- Has 4 %177 [**1_BB_1, 1_BB_2, 1_BB_3, 1_BB_4**] at specific areas.
- Has a %359 [**1_BBL_1**] stops leaking after activating %192 [**1_VALVE_2**].
- Has 20 %189 [**1_SAW_1 to 1_SAW_20**] littered at specific areas.
- Has 25 %179 : Intermittent [**1_IFT to 1_IFT_19**] shoots out fire then briefly stops then shoots again. Continuous [**1_CFT_1 to 1_CFT_6**] continually shoots out fire.
- Has 5 %176 [**1_SPIKES_1 to 1_SPIKES_5**] scattered at specific areas.


### **Interactables:**
- Has 31 %174 [**1_PPF_1 to 1_PPF_31**] scattered across the map.
- %200  [**1_MVPF_1**] with %191 [**1_TLever_1, 1_TLever_3**] to call the platform to towards themselves and %191 [**1_TLever_2**] to change its movement direction.
- %200  [**1_MVPF_2**] with %191 [**1_TLever_4, 1_TLever_6**] to call the platform to towards themselves and %191 [**1_TLever_5**] to change its movement direction.
- %194 [**1_TE_1**] once activated opens %167 [**1_SD_1**] then closes upon activation.
- %194 [**1_TE_2, 1_TE_3**] once activated opens %167 [**1_SD_2**] then closes upon activation.
- %166 [**1_LS_1**] after activating opens %167 [**1_SD_3**].
- %166 [**1_LS_2**] after activating opens %167 [**1_SD_4**].
- Has 2 %353 [**1_CMPF_1, 1_CMPF_2**]. Constantly moves between two designated points.
- After using the %192 [**1_VALVE_1**] activates [**1_IFT_7, 1_IFT_8, 1_IFT_9**] and deactivates [**1_IFT_6, 1_CFT_1, 1_CFT_2**].
- %192 [**1_VALVE_2**] deactivates %359 [**1_BBL_1**].
- %192 [**1_VALVE_3**] deactivates %179 [**1_CFT_3**].
- Has 4 %260 [**1_DG_1, 1_DG_2, 1_DG_3, 1_DG_4**] at certain areas.
- Has a %261 [**1_FG_1**] at a specific area.
- Has 2 %360 [**1_MO_1, 1_MO_2**] at specific areas.
- Has a %168 [**1_SP_1**] at a specific area.


### **Breakables:**
- Has a %201 [**1_BkBW_1**] at a specific place.


### **Connects to:**
- %170 [**1_RG_1**] connects to %214.


**Mini changelog:**
November 5, 2021:
- Changes:
Changed the following labels [1_MPF_1, 1_MPF_2] to [1_MVPF_1, 1_MVPF_2].
Reason:
MPF ID already taken by  Mushroom Platform",03/11/2021 5:09,3/31/2023 7:41:26 AM
141373,283,4,222,,,PR2,"### **Obstacles:**
- Has 2 %177 [**2_BB_1, 2_BB_2**] at specific areas.
- Has 3 %359 [**2_BBL_1, 2_BBL_2, 2_BBL_3**] at certain areas.
- Has 10 %199 [**2_FS_1 to 2_FS_10**] at specific areas.
- Has 26 %176 [**2_SPIKES_1 to 2_SPIKES_26**] scattered at specific areas.

### **Interactables:**
- Has 3 %261 [**2_FG_1, 2_FG_2, 2_FG_3**] at specific areas.
- Has 6 %260 [**2_DG_1, 2_DG_2, 2_DG_3, 2_DG_4, 2_DG_5, 2_DG_6**] at specific areas.
- %166 [**2_LS_1**] upon activation opens %167 [**2_SD_1**].
- %191 [**2_TLever_1, 2_TLever_4**] opens the %167 [**2_SD_3**] and %358 [**2_SDG_5**], closes when the lever is activated again.
- %191 [**2_TLever_2**] opens the %167 [**2_SD_4**] and %358 [**2_SDG_3**] closes after activating the lever again.
- %191 [**2_TLever_3**] opens the %361 [**2_SF_1**] and %358 [**2_SDG_1, 2_SDG_2**] closes after activating the lever again.
-  %191 [**2_TLever_5**] opens the %361 [**2_SF_2**] close after activating the lever again.
- %191 [**2_TLever_6**] opens the %358 [**2_SDG_4**] close after activating the lever again.
- Has 4 %172 [**2_MO_1, 2_MO_2, 2_MO_3, 2_MO_4**] at specific areas.
- Has 27 %174 [**2_PPF_1 tp 2_PPF_27**] scattered around the area.
- Has a %15 [**2_SS_1**] which gives the player %99 .
- Has a %168 [**2_SP_1**].
- %194 [**2_TE_1, 2_TE_2**] opens %167 [**2_SD_2**] then closes upon deactivation of the timer eye.
- %192 [**2_VALVE_1**] stops %359 [**2_BBL_1**] from leaking.
- %192 [**2_VALVE_2**] stops %359 [**2_BBL_3**] from leaking.
- %192 [**2_VALVE_3**] stops %359 [**2_BBL_2**] from leaking.


### **Breakables:**
- Has a %164 [**2_BSF_1**] at a specific place.
- Has a %201 [**2_BkBW_1**] at a specific place.
- Has 4 %163 [**2_BSW_1, 2_BSW_2, 2_BSW_3, 2_BSW_4**] scattered at certain areas.
- Has 4 %165 [**2_BWW_1, 2_BWW_2, 2_BWW_3, 2_BWW_4**] scattered at certain areas.

### **Connects to:**
- %450 [**2_TG_1**] connects to %212.

**Mini Changelog**
March 3, 2022:
- Changes: From %171 [**2_SG_1**] to %450 [**2_TG_1**]",03/11/2021 5:09,3/31/2023 7:41:26 AM
141373,284,11,7,,,Imp,"This is a mischievous little demon that is making fun with its victim by making objects disappear and reappear but this behavior only works on the realm of nightmare. It can also set up barrel bomb as a trap then explodes when the proximity sensor is triggered.

IMP 
---

##### STATS RATING: (1-10)

Health     : 2
Damage     : 5 (this is for barrel bomb damage only)
Difficulty : 6 (due to its invisibility behavior)

---
### **BEHAVIOR:**


##### PATROL:
1.	When player is not detected move between two designated points.

##### DETECT PLAYER:
1.	Play “detection” animation to cue that it saw the player.
2.	Its player-sensor would be 4.5CH or 4.5 Character Height. (_4.5CH in front and 4.5CH in its back_)
a.	Overall sensor dimension is 9CH (Width) x 4CH (Height) and the imp will be placed at the center.
3.	Play “detection” animation if attacked even if the player is outside its detection range then play “despawn”.

##### ATTACK: (Other location)
1.	After the detection animation, play “regurgitate-bomb” animation.
2.	Play the “despawn” animation if the barrel bomb was already set in place.
3.	If the player attacks the barrel bomb during the regurgitation animation, trigger “explosion” effects (sound and visuals) and play “knock-back” animation then “despawn”.
4.	If the bomb explosion successfully hits the player, trigger the Imp’s “laughing” sound #1.
5.	~~(Can regurgitate bomb even if it in its invisible state?????)~~

##### DESPAWN TO INVISIBLE MODE:
1.	After the bomb placement, play “despawn” animation and trigger the Imp’s “laughing” sound #1. 
2.	Turn-off the IMP’s hurtbox when it is in its invisible state.

##### RESPAWN TO VISIBLE MODE:
1.	When player is not detected for 3 to 5min, play “respawn” animation and trigger the “laughing” sound #2.
2.	It will remain invisible if it still detects the player.

##### DEATH:
1.	Play “death” animation if killed and trigger the “laughing” sound #3.
Respawn from Death:
1.	1 min after its death, play “respawn” animation and trigger the “laughing” sound #2. (use the same animation as the “respawn to visible mode”)

##### SOUND CUE:
1.	The laughing sound of “despawn” and successful bomb damage to player will trigger the laughing sound #1. (a cute but super evil laugh).
2.	The laughing sound of respawn to visible mode and respawn from death will trigger the laughing sound #2 (a cute but super evil laugh or we can also use a “woohoow” or “yahoo” sound).
3.	The laughing sound of the Imp’s death will trigger the laughing sound #3 (a suffering but still has a cute and super evil laugh).

---

#### **IMP'S SPECIAL BEHAVIOR:** (Realm of Nightmare only)
1.	The disappearance and reappearance of pre-determined platforms and walls are part of the Realm of Nightmare’s game mechanics that reacts to the player’s jump animation and we will just use the Imp minions as if they are the one causing this trickery.
2.	The disappearance and reappearance of platforms and walls will randomly trigger the Imp’s laughing sound as if it is still around making fun with the player.
3.	According to Sir Hai, we will only show the Imp’s despawn animation once something like an in-game cinematics then we will not show its physical form to the player ever again. We will just randomly trigger the Imp’s laughing sound when the platform and walls disappears and reappears.
4.	We will not use Bomber Imp animation in the realm of the nightmare.",3/16/2021 6:46:57 AM,3/31/2023 7:41:46 AM
